ICCID;IMSI;MSISDN;Billing Status;Data Session;Active Price Plan;Base Price Plan;Technology;Data Volume;SMS MO/MT Count;Voice MO/MT Duration;Country;Activation Date (UTC);Group;Device;Roaming Profile;APN Group;APN & Static IP;Service Profile
89430301722122678897;232031722267889;436761723367568;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;LTE;;0 / 0;0 / 0;Ecuador;2023-08-29;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.181.240;DATA/SMS [TMA]
89430301722122678905;232031722267890;436761723367569;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;;0 / 0;0 / 0;Ecuador;2023-08-29;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.147.101;DATA/SMS [TMA]
89430301722122678913;232031722267891;436761723367570;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;1320379;0 / 0;0 / 0;Ecuador;2023-08-28;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.107.93;DATA/SMS [TMA]
89430301722122678921;232031722267892;436761723367571;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2023-10-12;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.93.8;DATA/SMS [TMA]
89430301722122678939;232031722267893;436761723367572;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;;0 / 0;0 / 0;Colombia;2023-08-25;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.174.40;DATA/SMS [TMA]
89430301722122678947;232031722267894;436761723367573;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;;0 / 0;0 / 0;Colombia;2023-08-25;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.143.124;DATA/SMS [TMA]
89430301722122678954;232031722267895;436761723367574;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;;0 / 0;0 / 0;Colombia;2023-08-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.228.253;DATA/SMS [TMA]
89430301722122678962;232031722267896;436761723367575;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;UMTS;3290162;0 / 0;0 / 0;Colombia;2023-08-28;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.42.150;DATA/SMS [TMA]
89430301722122678970;232031722267897;436761723367576;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;LTE;;0 / 0;0 / 0;Colombia;2023-08-28;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.71.25;DATA/SMS [TMA]
89430301722122678988;232031722267898;436761723367577;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;537854;0 / 0;0 / 0;Colombia;2023-08-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.40.17;DATA/SMS [TMA]
89430301722122678996;232031722267899;436761723367578;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;UMTS;670601;0 / 0;0 / 0;Ecuador;2023-08-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.214.151;DATA/SMS [TMA]
89430301722122679002;232031722267900;436761723367579;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;;0 / 0;0 / 0;Colombia;2023-08-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.102.254;DATA/SMS [TMA]
89430301722122679010;232031722267901;436761723367580;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;LTE;;0 / 0;0 / 0;Colombia;2023-08-25;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.221.169;DATA/SMS [TMA]
89430301722122679028;232031722267902;436761723367581;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;UMTS;1158592;0 / 0;0 / 0;Colombia;2023-08-24;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.200.34;DATA/SMS [TMA]
89430301722122679036;232031722267903;436761723367582;Suspended;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;;0 / 0;0 / 0;Colombia;2023-08-18;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.221.20;DATA/SMS [TMA]
89430301722229274699;232031722927469;436761723676484;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2023-11-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.194.227;DATA/SMS [TMA]
89430301722229274707;232031722927470;436761723676485;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1338477;0 / 0;0 / 0;Colombia;2023-11-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.252.249;DATA/SMS [TMA]
89430301722229274715;232031722927471;436761723676486;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2023-12-04;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.15.37;DATA/SMS [TMA]
89430301722229274723;232031722927472;436761723676487;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1125618;0 / 0;0 / 0;Colombia;2023-12-08;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.254.221;DATA/SMS [TMA]
89430301722229274731;232031722927473;436761723676488;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;325521;0 / 0;0 / 0;Colombia;2023-12-08;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.89.196;DATA/SMS [TMA]
89430301722229274749;232031722927474;436761723676489;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2023-12-11;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.168.174;DATA/SMS [TMA]
89430301722229274756;232031722927475;436761723676490;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1587290;0 / 0;0 / 0;Colombia;2023-12-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.193.16;DATA/SMS [TMA]
89430301722229274764;232031722927476;436761723676491;Suspended;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2023-12-20;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.107.125;DATA/SMS [TMA]
89430301722229274772;232031722927477;436761723676492;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1146190;0 / 0;0 / 0;Ecuador;2023-12-20;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.151.219;DATA/SMS [TMA]
89430301722229274780;232031722927478;436761723676493;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1851021;0 / 0;0 / 0;Colombia;2023-12-21;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.199.114;DATA/SMS [TMA]
89430301722229274798;232031722927479;436761723676494;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1723969;0 / 0;0 / 0;Ecuador;2024-01-08;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.17.205;DATA/SMS [TMA]
89430301722229274806;232031722927480;436761723676495;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;3473008;0 / 0;0 / 0;Colombia;2023-12-29;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.88.176;DATA/SMS [TMA]
89430301722229274814;232031722927481;436761723676496;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;269330;0 / 0;0 / 0;Colombia;2023-12-29;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.153.112;DATA/SMS [TMA]
89430301722229274822;232031722927482;436761723676497;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1573772;0 / 0;0 / 0;Colombia;2023-12-22;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.131.243;DATA/SMS [TMA]
89430301722229274830;232031722927483;436761723676498;Suspended;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2023-12-22;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.206.92;DATA/SMS [TMA]
89430301722229274848;232031722927484;436761723676499;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-01-11;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.169.185;DATA/SMS [TMA]
89430301722229274855;232031722927485;436761723676500;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-01-11;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.152.230;DATA/SMS [TMA]
89430301722229274863;232031722927486;436761723676501;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-01-12;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.196.53;DATA/SMS [TMA]
89430301722229274871;232031722927487;436761723676502;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;699582;0 / 0;0 / 0;Colombia;2024-01-17;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.24.30;DATA/SMS [TMA]
89430301722229274889;232031722927488;436761723676503;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;2938572;0 / 0;0 / 0;Ecuador;2024-02-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.102.48;DATA/SMS [TMA]
89430301722229274897;232031722927489;436761723676504;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;785915;0 / 0;0 / 0;Ecuador;2024-02-19;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.245.10;DATA/SMS [TMA]
89430301722229274905;232031722927490;436761723676505;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;757501;0 / 0;0 / 0;Ecuador;2024-02-20;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.210.129;DATA/SMS [TMA]
89430301722229274913;232031722927491;436761723676506;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-05-30;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.240.237;DATA/SMS [TMA]
89430301722229274921;232031722927492;436761723676507;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;764741;0 / 0;0 / 0;Colombia;2024-01-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.238.242;DATA/SMS [TMA]
89430301722229274939;232031722927493;436761723676508;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-01-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.65.240;DATA/SMS [TMA]
89430301722229274947;232031722927494;436761723676509;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1390483;0 / 0;0 / 0;Colombia;2024-02-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.49.57;DATA/SMS [TMA]
89430301722229274954;232031722927495;436761723676510;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1146230;0 / 0;0 / 0;Colombia;2024-02-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.222.120;DATA/SMS [TMA]
89430301722229274962;232031722927496;436761723676511;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;4239152;0 / 0;0 / 0;Colombia;2024-02-05;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.89.237;DATA/SMS [TMA]
89430301722229274970;232031722927497;436761723676512;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;2793889;0 / 0;0 / 0;Colombia;2024-02-03;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.172.52;DATA/SMS [TMA]
89430301722229274988;232031722927498;436761723676513;Retired;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-02;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.245.102;DATA/SMS [TMA]
89430301722229274996;232031722927499;436761723676514;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;6519347;0 / 0;0 / 0;Colombia;2024-02-01;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.6.145;DATA/SMS [TMA]
89430301722229275001;232031722927500;436761723676515;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2024-01-31;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.86.228;DATA/SMS [TMA]
89430301722229275019;232031722927501;436761723676516;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2024-01-29;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.212.3;DATA/SMS [TMA]
89430301722229275027;232031722927502;436761723676517;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2024-01-29;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.239.146;DATA/SMS [TMA]
89430301722229275035;232031722927503;436761723676518;Suspended;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-01-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.168.171;DATA/SMS [TMA]
89430301722229275043;232031722927504;436761723676519;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-22;PUERTO;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.221.27;DATA/SMS [TMA]
89430301722229275050;232031722927505;436761723676520;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1224348;0 / 0;0 / 0;Colombia;2024-02-21;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.158.133;DATA/SMS [TMA]
89430301722229275068;232031722927506;436761723676521;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1244357;0 / 0;0 / 0;Colombia;2024-02-17;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.40.13;DATA/SMS [TMA]
89430301722229275076;232031722927507;436761723676522;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-14;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.36.93;DATA/SMS [TMA]
89430301722229275084;232031722927508;436761723676523;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1130571;0 / 0;0 / 0;Colombia;2024-02-13;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.201.114;DATA/SMS [TMA]
89430301722229275092;232031722927509;436761723676524;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-14;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.253.173;DATA/SMS [TMA]
89430301722229275100;232031722927510;436761723676525;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-12;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.148.191;DATA/SMS [TMA]
89430301722229275118;232031722927511;436761723676526;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1526488;0 / 0;0 / 0;Colombia;2024-02-10;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.67.150;DATA/SMS [TMA]
89430301722229275126;232031722927512;436761723676527;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-09;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.209.104;DATA/SMS [TMA]
89430301722229275134;232031722927513;436761723676528;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;8016650;0 / 0;0 / 0;Colombia;2024-02-07;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.250.100;DATA/SMS [TMA]
89430301722229275142;232031722927514;436761723676529;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;520959;0 / 0;0 / 0;Colombia;2024-02-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.25.23;DATA/SMS [TMA]
89430301722229275159;232031722927515;436761723676531;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-18;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.19.99;DATA/SMS [TMA]
89430301722229275167;232031722927516;436761723676532;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1496305;0 / 0;0 / 0;Colombia;2024-02-16;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.76.197;DATA/SMS [TMA]
89430301722229275175;232031722927517;436761723676533;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;465183;0 / 0;0 / 0;Colombia;2024-02-16;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.128.159;DATA/SMS [TMA]
89430301722229275183;232031722927518;436761723676530;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-16;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.149.123;DATA/SMS [TMA]
89430301722229275191;232031722927519;436761723676534;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-22;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.128.115;DATA/SMS [TMA]
89430301722229275209;232031722927520;436761723676535;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.86.202;DATA/SMS [TMA]
89430301722229275217;232031722927521;436761723676536;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1636744;0 / 0;0 / 0;Colombia;2024-02-22;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.174.72;DATA/SMS [TMA]
89430301722229275225;232031722927522;436761723676537;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.226.157;DATA/SMS [TMA]
89430301722229275233;232031722927523;436761723676538;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;3524941;0 / 0;0 / 0;Colombia;2024-02-24;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.236.104;DATA/SMS [TMA]
89430301722229275241;232031722927524;436761723676539;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;858378;0 / 0;0 / 0;Colombia;2024-02-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.52.169;DATA/SMS [TMA]
89430301722229275258;232031722927525;436761723676540;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;590222;0 / 0;0 / 0;Colombia;2024-02-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.102.3;DATA/SMS [TMA]
89430301722229275266;232031722927526;436761723676541;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-02-22;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.5.242;DATA/SMS [TMA]
89430301722229275274;232031722927527;436761723676542;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;359946;0 / 0;0 / 0;Colombia;2024-02-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.209.21;DATA/SMS [TMA]
89430301722229275282;232031722927528;436761723676543;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1466557;0 / 0;0 / 0;Colombia;2024-02-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.35.45;DATA/SMS [TMA]
89430301722229275290;232031722927529;436761723676544;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;560068;0 / 0;0 / 0;Colombia;2024-02-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.62.216;DATA/SMS [TMA]
89430301722229275308;232031722927530;436761723676545;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2024-02-28;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.206.182;DATA/SMS [TMA]
89430301722229275316;232031722927531;436761723676546;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;779201;0 / 0;0 / 0;Colombia;2024-03-01;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.166.134;DATA/SMS [TMA]
89430301722229275324;232031722927532;436761723676547;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-03-05;PUERTO;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.182.188;DATA/SMS [TMA]
89430301722229275332;232031722927533;436761723676548;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-03-05;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.152.135;DATA/SMS [TMA]
89430301722229275340;232031722927534;436761723676549;Suspended;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2024-03-05;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.110.232;DATA/SMS [TMA]
89430301722229275357;232031722927535;436761723676550;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.85.234;DATA/SMS [TMA]
89430301722229275365;232031722927536;436761723676551;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2024-03-13;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.109.208;DATA/SMS [TMA]
89430301722229275373;232031722927537;436761723676552;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-04-04;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.147.219;DATA/SMS [TMA]
89430301722229275381;232031722927538;436761723676553;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1205582;0 / 0;0 / 0;Colombia;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.31.48;DATA/SMS [TMA]
89430301722229275399;232031722927539;436761723676554;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.198.133;DATA/SMS [TMA]
89430301722229275407;232031722927540;436761723676555;Suspended;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.27.154;DATA/SMS [TMA]
89430301722229275415;232031722927541;436761723676556;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1357165;0 / 0;0 / 0;Colombia;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.112.191;DATA/SMS [TMA]
89430301722229275423;232031722927542;436761723676557;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1328088;0 / 0;0 / 0;Colombia;2024-03-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.135.197;DATA/SMS [TMA]
89430301722229275431;232031722927543;436761723676558;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-03-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.132.129;DATA/SMS [TMA]
89430301722229275449;232031722927544;436761723676559;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-03-14;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.91.235;DATA/SMS [TMA]
89430301722229275456;232031722927545;436761723676560;Retired;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-03-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.24.108;DATA/SMS [TMA]
89430301722229275464;232031722927546;436761723676561;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-03-14;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.91.207;DATA/SMS [TMA]
89430301722229275472;232031722927547;436761723676562;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2024-03-07;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.162.112;DATA/SMS [TMA]
89430301722229275480;232031722927548;436761723676563;Suspended;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.82.232;DATA/SMS [TMA]
